college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
Sree Sakthi Engineering College- Coimbatore (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,128.5,113.0,114.5,,113.0,,116.5,2021.0
Sree Sakthi Engineering College- Coimbatore (Dist),INFORMATION TECHNOLOGY,151.5,124.0,130.5,131.5,125.5,,127.0,2021.0
Sree Sakthi Engineering College- Coimbatore (Dist),MECHANICAL ENGINEERING,113.5,103.0,108.0,,101.0,,98.5,2021.0
Sree Sakthi Engineering College- Coimbatore (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),149.0,128.0,130.0,141.5,122.5,133.0,146.0,2021.0
Shreenivasa Engineering College- Dharmapuri (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,101.0,,79.0,,,,,2021.0
Shreenivasa Engineering College- Dharmapuri (Dist),AGRICULTURAL ENGINEERING,93.0,,,,,,,2021.0
Shreenivasa Engineering College- Dharmapuri (Dist),BIO MEDICAL ENGINEERING,91.0,,,,,,,2021.0
Shreenivasa Engineering College- Dharmapuri (Dist),COMPUTER SCIENCE AND ENGINEERING,104.5,103.0,84.0,99.5,102.0,,,2021.0
Shreenivasa Engineering College- Dharmapuri (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,99.5,96.5,88.0,,,,,2021.0
Shreenivasa Engineering College- Dharmapuri (Dist),INFORMATION TECHNOLOGY,98.5,85.5,84.0,,81.5,90.5,,2021.0
Shreenivasa Engineering College- Dharmapuri (Dist),MECHANICAL ENGINEERING,85.0,,,,,,,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,184.5,180.0,174.5,172.5,131.5,117.0,133.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",AGRICULTURAL ENGINEERING,164.5,159.5,146.5,,111.5,,,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,181.0,179.5,176.0,175.0,131.0,,126.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",BIO TECHNOLOGY,174.0,166.5,154.0,154.5,107.0,,121.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",COMPUTER SCIENCE AND BUSSINESS SYSTEM,180.5,179.5,176.0,,136.5,104.5,131.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",COMPUTER SCIENCE AND ENGINEERING,186.5,183.5,182.0,182.0,141.5,113.0,114.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,182.5,175.5,174.5,136.5,119.5,138.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ELECTRICAL AND ELECTRONICS ENGINEERING,179.5,175.5,166.5,168.0,129.0,124.5,133.0,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ELECTRONICS AND INSTRUMENTATION ENGINEERING,176.5,173.0,165.5,171.5,119.0,,127.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",INFORMATION TECHNOLOGY,184.5,182.5,175.0,175.5,135.0,133.0,110.5,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",MECHANICAL ENGINEERING,170.0,168.0,159.0,162.5,122.5,,127.0,2021.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",MECHATRONICS ENGINEERING,172.5,169.0,164.5,146.5,112.0,,,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,160.0,155.5,158.0,133.5,,122.0,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),158.5,153.5,148.5,155.0,116.0,,137.5,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,CIVIL ENGINEERING,131.0,94.5,85.0,119.0,108.0,,,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,169.5,162.0,157.5,154.5,126.0,,151.0,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,172.0,162.0,157.5,149.5,144.5,,102.0,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,155.0,148.0,146.0,,103.0,,145.0,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),143.5,132.0,118.0,106.5,,,,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,INFORMATION TECHNOLOGY,168.5,158.5,162.0,165.5,132.5,,129.0,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,MECHANICAL ENGINEERING,136.0,91.5,112.0,99.0,,,,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,MECHATRONICS ENGINEERING,144.5,122.0,113.0,,107.5,,108.5,2021.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),158.5,154.5,149.5,139.5,111.0,,123.0,2021.0
C.S.I College of Engineering - Nilgiris,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,132.5,98.5,81.0,121.0,98.0,,,2021.0
C.S.I College of Engineering - Nilgiris,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),93.0,,,93.0,90.0,,,2021.0
C.S.I College of Engineering - Nilgiris,CIVIL ENGINEERING,109.5,,,,,,,2021.0
C.S.I College of Engineering - Nilgiris,COMPUTER SCIENCE AND ENGINEERING,117.0,87.5,102.5,81.5,89.0,,,2021.0
C.S.I College of Engineering - Nilgiris,ELECTRONICS AND COMMUNICATION ENGINEERING,93.0,84.0,,,,,,2021.0
C.S.I College of Engineering - Nilgiris,ELECTRICAL AND ELECTRONICS ENGINEERING,133.5,,,,,,,2021.0
C.S.I College of Engineering - Nilgiris,INFORMATION TECHNOLOGY,106.5,99.5,99.0,102.0,96.0,,,2021.0
C.S.I College of Engineering - Nilgiris,MECHANICAL ENGINEERING,86.5,,,,,,,2021.0
C.S.I College of Engineering - Nilgiris,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),119.0,86.5,,90.0,88.5,,,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.0,176.0,170.5,169.0,121.0,,125.5,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),177.0,175.0,168.5,,128.0,,126.5,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,AUTOMOBILE ENGINEERING,141.5,131.0,100.0,133.5,92.0,,,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,CIVIL ENGINEERING,144.5,125.5,123.0,110.0,128.0,114.0,108.0,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,182.5,177.0,171.0,168.0,120.0,,130.0,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRONICS AND COMMUNICATION (ADVANCED COMMUNICATION TECHNOLOGY),173.0,167.5,162.0,153.5,105.0,,,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,180.5,176.5,170.5,167.5,83.5,117.5,126.5,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,171.5,165.5,157.0,154.5,100.0,,,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),172.0,170.5,158.0,165.5,112.5,,,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,INFORMATION TECHNOLOGY,179.0,177.5,170.0,171.5,118.0,,125.5,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,MECHANICAL ENGINEERING,160.0,151.0,144.0,131.5,98.0,,153.0,2021.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),176.0,175.5,168.0,174.0,121.5,,,2021.0
Erode Sengunthar Engineering College - Erode,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,148.0,134.0,136.0,105.0,87.0,,133.0,2021.0
Erode Sengunthar Engineering College - Erode,AGRICULTURAL ENGINEERING,116.5,94.0,95.5,,89.5,,103.5,2021.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),133.5,125.0,123.0,,90.5,,105.5,2021.0
Erode Sengunthar Engineering College - Erode,BIO MEDICAL ENGINEERING,115.5,85.5,92.5,,81.5,,82.5,2021.0
Erode Sengunthar Engineering College - Erode,BIO TECHNOLOGY,123.0,93.0,85.0,91.0,90.5,,98.0,2021.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND DESIGN,125.5,116.5,119.0,,,,93.0,2021.0
Erode Sengunthar Engineering College - Erode,CIVIL ENGINEERING,107.5,85.0,85.5,,89.5,,89.5,2021.0
Erode Sengunthar Engineering College - Erode,CHEMICAL ENGINEERING,107.0,96.0,87.0,,101.0,,,2021.0
Erode Sengunthar Engineering College - Erode,M.TECH. COMPUTER SCIENCE AND ENGINEERING (INTEGRATED 5 YEARS),133.5,109.0,105.5,,96.0,,111.0,2021.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING,142.5,132.5,125.0,122.5,84.5,,96.0,2021.0
Erode Sengunthar Engineering College - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,132.0,118.5,120.0,110.0,,,100.5,2021.0
Erode Sengunthar Engineering College - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,121.0,103.5,93.5,,85.0,,81.0,2021.0
Erode Sengunthar Engineering College - Erode,ELECTRONICS AND INSTRUMENTATION ENGINEERING,126.5,98.5,106.5,,97.0,,,2021.0
Erode Sengunthar Engineering College - Erode,INFORMATION TECHNOLOGY,138.5,126.0,123.0,93.0,92.0,,97.5,2021.0
Erode Sengunthar Engineering College - Erode,MECHANICAL ENGINEERING,106.0,82.5,86.0,,101.5,,87.5,2021.0
Erode Sengunthar Engineering College - Erode,ROBOTICS AND AUTOMATION,120.0,94.5,104.5,,102.0,,91.5,2021.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),129.0,122.0,118.5,115.0,84.5,,,2021.0
Erode Sengunthar Engineering College - Erode,MECHANICAL ENGINEERING (TAMIL MEDIUM),82.5,,,,,,,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,AERONAUTICAL ENGINEERING,168.0,157.0,142.0,150.0,122.0,119.0,153.5,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,AGRICULTURAL ENGINEERING,138.0,101.5,88.0,113.0,107.5,,130.5,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,182.0,166.5,166.0,154.0,139.5,122.0,125.5,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,AUTOMOBILE ENGINEERING,129.5,90.5,101.0,84.0,102.5,,123.0,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,BIO MEDICAL ENGINEERING,155.0,139.0,113.5,143.5,104.5,,106.0,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,CIVIL ENGINEERING,145.5,108.0,110.0,119.0,110.0,,,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,CHEMICAL ENGINEERING,154.5,137.0,122.5,141.5,118.5,,,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,173.0,164.0,161.0,159.0,133.0,133.0,127.0,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,157.0,158.0,156.5,131.0,116.5,130.0,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,156.0,148.0,146.5,,112.0,,,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,ELECTRONICS AND INSTRUMENTATION ENGINEERING,153.0,150.5,140.5,,92.5,,,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,FOOD TECHNOLOGY,133.5,84.0,91.0,,126.0,,,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,INFORMATION TECHNOLOGY,179.0,163.5,158.5,158.5,125.0,,105.0,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,MECHANICAL ENGINEERING,142.5,125.5,105.0,117.0,106.5,,107.5,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,MECHATRONICS ENGINEERING,145.0,133.5,114.5,132.0,83.0,,99.5,2021.0
Hindusthan College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),169.0,163.25,157.0,152.5,133.5,,147.5,2021.0
Institute of Road and Transport Technology - Erode,AUTOMOBILE ENGINEERING,158.0,149.0,148.0,147.0,129.5,,120.5,2021.0
Institute of Road and Transport Technology - Erode,CIVIL ENGINEERING,168.0,157.5,159.0,158.5,150.5,137.0,155.5,2021.0
Institute of Road and Transport Technology - Erode,COMPUTER SCIENCE AND ENGINEERING,189.0,184.5,185.0,,174.0,155.0,,2021.0
Institute of Road and Transport Technology - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,181.5,181.0,179.5,170.0,,169.5,2021.0
Institute of Road and Transport Technology - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,178.5,172.0,171.0,178.0,153.5,,148.5,2021.0
Institute of Road and Transport Technology - Erode,INFORMATION TECHNOLOGY,186.5,182.0,182.5,180.0,176.5,,158.5,2021.0
Institute of Road and Transport Technology - Erode,MECHANICAL ENGINEERING,166.0,163.5,158.5,162.0,144.5,146.5,128.0,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,189.5,187.0,187.0,176.5,159.5,157.5,164.0,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,CIVIL ENGINEERING,166.5,154.5,150.0,148.0,129.5,,156.0,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,188.0,184.5,183.5,184.5,161.0,,172.5,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,183.5,181.5,179.5,179.5,150.0,123.5,136.5,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,178.5,172.5,170.0,163.0,137.5,149.0,89.0,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),182.5,172.5,172.0,167.0,126.0,,137.5,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,INFORMATION TECHNOLOGY,184.0,183.0,181.5,174.5,143.0,138.0,166.0,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,MECHANICAL ENGINEERING,169.5,158.0,143.5,144.5,128.0,109.0,108.0,2021.0
Karpagam College of Engineering (Autonomous) - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),184.5,183.0,181.5,180.0,152.0,130.0,,2021.0
Kongu Engineering College (Autonomous) - Erode,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182.5,178.5,175.0,174.0,128.0,,116.5,2021.0
Kongu Engineering College (Autonomous) - Erode,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,178.0,177.0,174.0,,124.5,,101.0,2021.0
Kongu Engineering College (Autonomous) - Erode,AUTOMOBILE ENGINEERING,159.0,154.0,150.5,,,,,2021.0
Kongu Engineering College (Autonomous) - Erode,COMPUTER SCIENCE AND DESIGN,178.5,175.0,170.5,170.5,109.0,,115.5,2021.0
Kongu Engineering College (Autonomous) - Erode,CIVIL ENGINEERING,167.0,152.0,148.0,160.0,117.5,,,2021.0
Kongu Engineering College (Autonomous) - Erode,CHEMICAL ENGINEERING,167.0,153.0,147.5,155.0,101.5,,,2021.0
Kongu Engineering College (Autonomous) - Erode,COMPUTER SCIENCE AND ENGINEERING,186.0,180.0,176.0,172.0,136.5,,116.5,2021.0
Kongu Engineering College (Autonomous) - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,181.5,178.0,174.0,172.5,129.0,133.0,119.0,2021.0
Kongu Engineering College (Autonomous) - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,177.5,173.5,165.0,160.0,105.5,,149.5,2021.0
Kongu Engineering College (Autonomous) - Erode,ELECTRONICS AND INSTRUMENTATION ENGINEERING,171.5,169.5,162.5,157.5,105.0,,,2021.0
Kongu Engineering College (Autonomous) - Erode,FOOD TECHNOLOGY,164.5,154.0,139.5,154.5,107.0,,,2021.0
Kongu Engineering College (Autonomous) - Erode,INFORMATION TECHNOLOGY,179.5,178.5,175.5,172.0,130.5,136.5,103.5,2021.0
Kongu Engineering College (Autonomous) - Erode,MECHANICAL ENGINEERING,167.0,161.5,158.0,163.5,108.5,,87.0,2021.0
Kongu Engineering College (Autonomous) - Erode,MECHATRONICS ENGINEERING,167.0,162.0,152.5,141.5,82.0,,136.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,192.0,191.0,189.0,187.0,175.5,,174.0,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,AERONAUTICAL ENGINEERING,187.5,181.0,174.5,187.0,144.5,,185.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,AUTOMOBILE ENGINEERING,177.0,173.5,167.0,163.5,132.5,,144.0,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,BIO TECHNOLOGY,187.0,181.0,176.5,181.0,152.0,143.0,162.0,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,CIVIL ENGINEERING,178.0,175.5,165.0,161.0,142.5,155.5,148.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,195.0,193.0,190.5,191.0,178.5,170.5,176.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,193.5,190.5,189.0,189.5,171.0,140.5,167.0,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,191.0,187.0,186.0,187.0,163.0,144.5,150.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,ELECTRONICS AND INSTRUMENTATION ENGINEERING,189.0,185.0,180.0,181.0,161.5,,136.0,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,FASHION TECHNOLOGY,167.5,162.5,148.5,146.0,122.5,,95.0,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,INFORMATION TECHNOLOGY,193.5,192.5,188.5,190.5,176.0,168.0,157.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,MECHANICAL ENGINEERING,180.0,177.0,173.5,176.5,153.0,134.0,123.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,MECHATRONICS ENGINEERING,184.0,180.0,172.5,177.0,144.0,,118.5,2021.0
Kumaraguru College of Technology (Autonomous) - Coimbatore,TEXTILE TECHNOLOGY,167.5,162.0,150.5,,124.5,,,2021.0
M.P. Nachimuthu M. Jaganathan Engineering College - Erode,CIVIL ENGINEERING,106.0,,,,,,,2021.0
M.P. Nachimuthu M. Jaganathan Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING,133.0,87.5,85.5,,94.0,109.0,88.5,2021.0
M.P. Nachimuthu M. Jaganathan Engineering College - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,103.5,97.5,,84.0,,97.5,2021.0
M.P. Nachimuthu M. Jaganathan Engineering College - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,83.0,,,,,,,2021.0
M.P. Nachimuthu M. Jaganathan Engineering College - Erode,INFORMATION TECHNOLOGY,124.5,83.5,79.5,,90.5,107.5,107.0,2021.0
M.P. Nachimuthu M. Jaganathan Engineering College - Erode,MECHANICAL ENGINEERING,89.0,,,,79.5,,,2021.0
Nandha Engineering College - Erode,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,155.5,140.5,140.5,104.0,88.5,,111.0,2021.0
Nandha Engineering College - Erode,AGRICULTURAL ENGINEERING,122.0,87.0,84.0,,83.5,,101.0,2021.0
Nandha Engineering College - Erode,BIO MEDICAL ENGINEERING,135.0,87.0,98.5,,109.5,,121.0,2021.0
Nandha Engineering College - Erode,CIVIL ENGINEERING,128.0,105.5,92.0,,,,,2021.0
Nandha Engineering College - Erode,CHEMICAL ENGINEERING,126.5,118.0,113.0,100.0,105.5,,105.5,2021.0
Nandha Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),144.5,132.0,136.0,,,,,2021.0
Nandha Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING,157.0,140.0,135.5,132.0,91.5,,105.0,2021.0
Nandha Engineering College - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,154.5,144.0,131.5,118.5,94.0,,123.5,2021.0
Nandha Engineering College - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,127.5,121.0,,99.5,,85.5,2021.0
Nandha Engineering College - Erode,INFORMATION TECHNOLOGY,147.5,141.0,138.5,115.0,83.5,,135.0,2021.0
Nandha Engineering College - Erode,MECHANICAL ENGINEERING,124.0,112.0,93.0,111.0,90.0,,109.0,2021.0
Nandha Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),148.0,138.0,134.0,,104.5,,110.5,2021.0
Park College of Engineering Technology - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,132.0,107.0,99.0,107.5,115.0,,,2021.0
Park College of Engineering Technology - Coimbatore,AERONAUTICAL ENGINEERING,112.5,104.0,97.5,,98.5,,110.0,2021.0
Park College of Engineering Technology - Coimbatore,AGRICULTURAL ENGINEERING,93.5,,,,,,,2021.0
Park College of Engineering Technology - Coimbatore,BIO MEDICAL ENGINEERING,113.5,103.0,104.0,,104.5,,,2021.0
Park College of Engineering Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,137.5,91.0,88.5,131.5,89.0,102.0,133.5,2021.0
Park College of Engineering Technology - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,135.0,104.5,122.5,,107.5,,,2021.0
Park College of Engineering Technology - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,104.0,,,,,,,2021.0
Park College of Engineering Technology - Coimbatore,GEO INFORMATICS,85.0,,,,,,,2021.0
Park College of Engineering Technology - Coimbatore,INFORMATION TECHNOLOGY,126.0,111.0,101.0,,102.0,,,2021.0
Park College of Engineering Technology - Coimbatore,MEDICAL ELECTRONICS ENGINEERING,103.0,,,,,,,2021.0
Park College of Engineering Technology - Coimbatore,MECHANICAL ENGINEERING,94.5,,94.5,,,,,2021.0
Park College of Engineering Technology - Coimbatore,MECHATRONICS ENGINEERING,98.0,,,,,,,2021.0
Park College of Engineering Technology - Coimbatore,ROBOTICS AND AUTOMATION,113.5,86.0,110.0,,91.0,,,2021.0
Park College of Engineering Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),132.5,125.5,120.5,,108.0,,,2021.0
Park College of Engineering Technology - Coimbatore,TEXTILE TECHNOLOGY,94.0,,,,,,,2021.0
Sasurie College of Engineering - Thiruppur (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,127.5,95.0,82.5,,80.5,,116.0,2021.0
Sasurie College of Engineering - Thiruppur (Dist),CIVIL ENGINEERING,103.0,,,,,,,2021.0
Sasurie College of Engineering - Thiruppur (Dist),COMPUTER SCIENCE AND ENGINEERING,114.0,97.5,81.0,103.0,87.5,,85.0,2021.0
Sasurie College of Engineering - Thiruppur (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,89.0,,,,,,,2021.0
Sasurie College of Engineering - Thiruppur (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,95.0,,96.0,,,,82.0,2021.0
