college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
Christ The King Engineering College- Coimbatore (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,122.5,86.0,81.5,,88.0,,102.5,2022.0
Christ The King Engineering College- Coimbatore (Dist),COMPUTER SCIENCE AND ENGINEERING,114.5,87.0,82.5,95.0,100.0,88.0,,2022.0
Christ The King Engineering College- Coimbatore (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,97.0,,81.0,,,81.5,,2022.0
Christ The King Engineering College- Coimbatore (Dist),INFORMATION TECHNOLOGY,116.0,90.0,95.5,,89.0,,,2022.0
Christ The King Engineering College- Coimbatore (Dist),MECHANICAL ENGINEERING,80.0,,,,,,,2022.0
Jai Sriram College of Technology- Tirupur,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,145.5,133.0,95.5,97.5,130.0,,123.0,2022.0
Jai Sriram College of Technology- Tirupur,CIVIL ENGINEERING,113.0,85.5,107.0,,,,,2022.0
Jai Sriram College of Technology- Tirupur,COMPUTER SCIENCE AND ENGINEERING,134.5,108.0,114.0,,96.0,,124.0,2022.0
Jai Sriram College of Technology- Tirupur,ELECTRONICS AND COMMUNICATION ENGINEERING,131.5,117.5,90.0,,91.5,,102.0,2022.0
Jai Sriram College of Technology- Tirupur,ELECTRICAL AND ELECTRONICS ENGINEERING,105.5,85.5,98.0,,91.0,,,2022.0
Jai Sriram College of Technology- Tirupur,FASHION TECHNOLOGY,114.5,83.5,89.5,104.0,88.0,,92.5,2022.0
Jai Sriram College of Technology- Tirupur,INFORMATION TECHNOLOGY,127.0,113.5,99.0,,82.0,,118.5,2022.0
Jai Sriram College of Technology- Tirupur,MECHANICAL ENGINEERING,108.0,94.0,82.5,,84.5,,102.0,2022.0
Al-Ameen Engineering College- Erode,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,123.5,94.0,104.0,122.5,104.5,,105.5,2022.0
Al-Ameen Engineering College- Erode,COMPUTER SCIENCE AND ENGINEERING,104.5,,93.0,100.5,,,,2022.0
Al-Ameen Engineering College- Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,103.0,,,95.5,,,,2022.0
Al-Ameen Engineering College- Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,90.5,,,,,,,2022.0
Al-Ameen Engineering College- Erode,INFORMATION TECHNOLOGY,114.5,93.0,93.0,108.0,85.5,,108.0,2022.0
Al-Ameen Engineering College- Erode,MECHANICAL ENGINEERING,101.0,,,,,,,2022.0
Knowledge Institute of Technology- Salem,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.0,151.5,146.0,142.5,99.0,108.5,102.5,2022.0
Knowledge Institute of Technology- Salem,COMPUTER SCIENCE AND BUSSINESS SYSTEM,157.0,148.5,142.5,143.0,90.0,,,2022.0
Knowledge Institute of Technology- Salem,CIVIL ENGINEERING,133.5,101.0,129.5,,95.5,,,2022.0
Knowledge Institute of Technology- Salem,COMPUTER SCIENCE AND ENGINEERING,171.0,158.5,155.0,132.5,89.5,166.0,165.5,2022.0
Knowledge Institute of Technology- Salem,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,150.0,149.5,132.0,105.5,95.0,,2022.0
Knowledge Institute of Technology- Salem,ELECTRICAL AND ELECTRONICS ENGINEERING,154.0,146.0,142.5,132.5,96.0,,152.5,2022.0
Knowledge Institute of Technology- Salem,INFORMATION TECHNOLOGY,161.0,149.5,148.5,127.5,85.0,128.5,102.5,2022.0
Knowledge Institute of Technology- Salem,MECHANICAL ENGINEERING,135.0,113.0,109.5,86.0,105.5,,109.0,2022.0
Erode Builder Educational TrustÃ¢â‚¬â„¢s Group of Institutions - Tiruppur (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.0,142.0,138.5,103.5,141.5,,,2022.0
Erode Builder Educational TrustÃ¢â‚¬â„¢s Group of Institutions - Tiruppur (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),153.5,135.0,121.5,,94.0,,119.0,2022.0
Erode Builder Educational TrustÃ¢â‚¬â„¢s Group of Institutions - Tiruppur (Dist),CIVIL ENGINEERING,136.5,112.0,124.0,,106.0,88.5,126.0,2022.0
Erode Builder Educational TrustÃ¢â‚¬â„¢s Group of Institutions - Tiruppur (Dist),COMPUTER SCIENCE AND ENGINEERING,175.5,141.5,143.5,,102.0,,155.0,2022.0
Erode Builder Educational TrustÃ¢â‚¬â„¢s Group of Institutions - Tiruppur (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,162.0,135.5,140.5,137.5,101.5,,126.5,2022.0
Erode Builder Educational TrustÃ¢â‚¬â„¢s Group of Institutions - Tiruppur (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,145.0,132.0,129.0,133.0,123.5,,141.0,2022.0
Erode Builder Educational TrustÃ¢â‚¬â„¢s Group of Institutions - Tiruppur (Dist),MECHANICAL ENGINEERING,133.0,112.5,118.0,128.0,105.0,,115.0,2022.0
V S A Educational and Charitable TrustÃ¢â‚¬â„¢s group of institutions - Salem(Dist),BIO MEDICAL ENGINEERING,82.5,,,,,,,2022.0
V S A Educational and Charitable TrustÃ¢â‚¬â„¢s group of institutions - Salem(Dist),COMPUTER SCIENCE AND ENGINEERING,89.5,,,,,,87.5,2022.0
V S A Educational and Charitable TrustÃ¢â‚¬â„¢s group of institutions - Salem(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,83.0,,,,,,,2022.0
V S A Educational and Charitable TrustÃ¢â‚¬â„¢s group of institutions - Salem(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,93.0,,,,,,,2022.0
V S A Educational and Charitable TrustÃ¢â‚¬â„¢s group of institutions - Salem(Dist),INFORMATION TECHNOLOGY,102.0,,97.5,92.5,97.5,,100.5,2022.0
Salem College of Engineering and Technology - Salem(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,137.0,,96.0,,123.0,,,2022.0
Salem College of Engineering and Technology - Salem(Dist),BIO MEDICAL ENGINEERING,127.5,93.5,83.0,90.0,96.0,,118.0,2022.0
Salem College of Engineering and Technology - Salem(Dist),BIO TECHNOLOGY,116.5,,83.0,,117.5,,101.5,2022.0
Salem College of Engineering and Technology - Salem(Dist),COMPUTER SCIENCE AND ENGINEERING,125.0,82.5,97.5,97.0,86.5,117.5,111.5,2022.0
Salem College of Engineering and Technology - Salem(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,92.5,90.0,,89.5,,106.5,2022.0
Salem College of Engineering and Technology - Salem(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,119.0,93.5,81.5,,92.5,81.0,,2022.0
Salem College of Engineering and Technology - Salem(Dist),INFORMATION TECHNOLOGY,109.5,81.0,84.5,,88.0,,106.5,2022.0
Salem College of Engineering and Technology - Salem(Dist),MECHANICAL ENGINEERING,106.5,87.0,83.5,,81.5,,103.0,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,151.5,132.5,137.5,89.5,113.5,,105.0,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),145.0,132.5,132.0,128.5,125.0,110.0,116.5,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),CIVIL ENGINEERING,119.0,101.5,116.0,,99.0,,104.0,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),COMPUTER SCIENCE AND ENGINEERING,152.0,143.5,131.0,132.5,113.5,107.5,118.5,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,147.0,121.0,127.0,94.5,110.5,134.5,118.5,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,128.5,113.0,116.0,,115.0,,114.5,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),INFORMATION TECHNOLOGY,150.5,124.0,129.0,131.5,124.0,,126.5,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),MECHANICAL ENGINEERING,115.0,103.0,109.5,,101.0,,98.0,2022.0
Sree Sakthi Engineering College- Coimbatore (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),148.0,128.0,128.5,141.0,124.0,134.5,145.5,2022.0
Shreenivasa Engineering College- Dharmapuri (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,101.5,,79.0,,,,,2022.0
Shreenivasa Engineering College- Dharmapuri (Dist),AGRICULTURAL ENGINEERING,91.5,,,,,,,2022.0
Shreenivasa Engineering College- Dharmapuri (Dist),BIO MEDICAL ENGINEERING,91.0,,,,,,,2022.0
Shreenivasa Engineering College- Dharmapuri (Dist),COMPUTER SCIENCE AND ENGINEERING,104.5,102.0,85.5,99.0,102.5,,,2022.0
Shreenivasa Engineering College- Dharmapuri (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,99.5,96.0,89.5,,,,,2022.0
Shreenivasa Engineering College- Dharmapuri (Dist),INFORMATION TECHNOLOGY,97.0,86.5,86.0,,83.5,92.5,,2022.0
Shreenivasa Engineering College- Dharmapuri (Dist),MECHANICAL ENGINEERING,83.0,,,,,,,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,184.0,180.5,175.0,174.0,131.0,118.5,134.5,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",AGRICULTURAL ENGINEERING,166.0,161.0,146.5,,110.0,,,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,180.0,178.0,176.0,175.0,130.5,,126.5,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",BIO TECHNOLOGY,172.0,166.0,154.0,155.0,107.0,,120.0,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",COMPUTER SCIENCE AND BUSSINESS SYSTEM,181.5,180.0,174.5,,136.5,104.5,133.0,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",COMPUTER SCIENCE AND ENGINEERING,188.5,184.5,181.5,181.0,142.0,111.5,114.5,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,182.0,175.5,173.0,135.5,120.0,140.5,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ELECTRICAL AND ELECTRONICS ENGINEERING,179.5,177.0,167.5,167.5,127.5,125.5,133.0,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",ELECTRONICS AND INSTRUMENTATION ENGINEERING,176.0,173.0,167.0,171.5,119.0,,127.5,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",INFORMATION TECHNOLOGY,183.0,181.0,176.5,175.0,135.0,133.5,110.0,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",MECHANICAL ENGINEERING,170.0,166.5,159.0,160.5,123.0,,127.5,2022.0
"Bannari Amman Institute of Technology (Autonomous) - Sathyamangalam, Erode",MECHATRONICS ENGINEERING,172.5,170.5,164.5,146.5,113.5,,,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,161.0,156.5,158.5,133.5,,124.0,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),159.0,154.0,150.0,153.5,115.0,,139.0,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,CIVIL ENGINEERING,131.0,93.5,83.5,120.5,107.5,,,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,171.0,162.0,158.5,155.0,126.0,,151.0,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,172.5,163.5,159.0,147.5,143.0,,102.5,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,156.0,148.5,146.5,,102.5,,144.5,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),141.5,133.5,117.5,106.5,,,,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,INFORMATION TECHNOLOGY,169.5,158.5,162.0,163.5,133.0,,129.0,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,MECHANICAL ENGINEERING,136.5,92.0,113.5,99.5,,,,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,MECHATRONICS ENGINEERING,143.0,120.5,113.0,,108.0,,107.0,2022.0
Coimbatore Institute of Engineering and Information Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),157.0,152.5,149.5,139.5,112.5,,122.0,2022.0
C.S.I College of Engineering - Nilgiris,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,130.5,99.0,81.0,122.5,99.0,,,2022.0
C.S.I College of Engineering - Nilgiris,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),93.0,,,92.5,90.0,,,2022.0
C.S.I College of Engineering - Nilgiris,CIVIL ENGINEERING,111.5,,,,,,,2022.0
C.S.I College of Engineering - Nilgiris,COMPUTER SCIENCE AND ENGINEERING,117.0,88.0,102.5,80.5,88.0,,,2022.0
C.S.I College of Engineering - Nilgiris,ELECTRONICS AND COMMUNICATION ENGINEERING,93.0,82.5,,,,,,2022.0
C.S.I College of Engineering - Nilgiris,ELECTRICAL AND ELECTRONICS ENGINEERING,132.0,,,,,,,2022.0
C.S.I College of Engineering - Nilgiris,INFORMATION TECHNOLOGY,104.5,99.0,97.5,103.5,97.0,,,2022.0
C.S.I College of Engineering - Nilgiris,MECHANICAL ENGINEERING,86.5,,,,,,,2022.0
C.S.I College of Engineering - Nilgiris,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),117.5,86.5,,90.5,89.0,,,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,178.5,177.5,171.0,168.0,122.5,,127.5,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),176.0,176.5,170.5,,128.0,,126.5,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,AUTOMOBILE ENGINEERING,143.5,132.0,100.0,132.5,93.0,,,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,CIVIL ENGINEERING,145.5,125.5,124.0,110.5,126.5,114.0,108.0,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,184.0,177.0,171.0,168.0,121.0,,131.5,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRONICS AND COMMUNICATION (ADVANCED COMMUNICATION TECHNOLOGY),171.0,169.5,160.5,152.0,107.0,,,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,179.0,176.0,169.0,167.0,83.0,117.5,125.5,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,171.5,165.5,156.5,156.0,100.0,,,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),172.0,170.5,159.5,165.0,112.5,,,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,INFORMATION TECHNOLOGY,180.5,177.5,170.0,172.0,117.0,,125.5,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,MECHANICAL ENGINEERING,160.0,150.5,143.0,133.5,99.0,,153.0,2022.0
Dr. Mahalingam College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),177.0,174.0,168.5,175.0,120.0,,,2022.0
Erode Sengunthar Engineering College - Erode,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149.5,135.0,136.0,103.5,87.0,,131.5,2022.0
Erode Sengunthar Engineering College - Erode,AGRICULTURAL ENGINEERING,118.0,94.0,95.0,,88.0,,104.0,2022.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),133.5,125.0,121.5,,91.0,,105.5,2022.0
Erode Sengunthar Engineering College - Erode,BIO MEDICAL ENGINEERING,114.5,86.0,94.5,,81.5,,83.5,2022.0
Erode Sengunthar Engineering College - Erode,BIO TECHNOLOGY,121.5,93.0,83.0,90.0,92.0,,99.5,2022.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND DESIGN,126.0,117.5,117.0,,,,94.5,2022.0
Erode Sengunthar Engineering College - Erode,CIVIL ENGINEERING,107.5,83.0,84.5,,89.5,,90.0,2022.0
Erode Sengunthar Engineering College - Erode,CHEMICAL ENGINEERING,105.5,97.5,87.0,,99.0,,,2022.0
Erode Sengunthar Engineering College - Erode,M.TECH. COMPUTER SCIENCE AND ENGINEERING (INTEGRATED 5 YEARS),133.5,110.0,103.5,,95.0,,109.5,2022.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING,142.0,132.5,124.5,123.0,82.5,,94.5,2022.0
Erode Sengunthar Engineering College - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,116.5,119.5,111.5,,,100.5,2022.0
Erode Sengunthar Engineering College - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,119.5,103.5,93.0,,83.5,,83.0,2022.0
Erode Sengunthar Engineering College - Erode,ELECTRONICS AND INSTRUMENTATION ENGINEERING,124.5,100.5,106.5,,98.5,,,2022.0
Erode Sengunthar Engineering College - Erode,INFORMATION TECHNOLOGY,140.0,125.5,122.5,93.5,92.0,,97.5,2022.0
Erode Sengunthar Engineering College - Erode,MECHANICAL ENGINEERING,107.5,82.0,87.5,,100.0,,89.0,2022.0
Erode Sengunthar Engineering College - Erode,ROBOTICS AND AUTOMATION,120.5,94.0,106.0,,100.5,,93.0,2022.0
Erode Sengunthar Engineering College - Erode,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),129.0,122.0,118.0,114.5,86.0,,,2022.0
Erode Sengunthar Engineering College - Erode,MECHANICAL ENGINEERING (TAMIL MEDIUM),83.0,,,,,,,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,AERONAUTICAL ENGINEERING,168.0,156.5,143.5,148.5,120.5,117.5,153.5,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,AGRICULTURAL ENGINEERING,137.5,101.5,90.0,111.0,108.0,,130.5,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,183.5,165.0,164.5,152.5,139.0,122.5,124.0,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,AUTOMOBILE ENGINEERING,130.5,92.5,101.5,82.5,101.5,,124.5,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,BIO MEDICAL ENGINEERING,155.0,139.0,115.0,142.0,105.0,,104.5,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,CIVIL ENGINEERING,145.5,107.0,110.0,119.0,109.5,,,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,CHEMICAL ENGINEERING,154.0,136.5,121.0,143.0,118.0,,,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,174.5,164.0,162.5,159.0,135.0,131.0,125.5,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,159.0,157.5,154.5,130.5,118.5,131.0,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,158.0,150.0,144.5,,112.0,,,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,ELECTRONICS AND INSTRUMENTATION ENGINEERING,151.0,149.0,142.5,,93.0,,,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,FOOD TECHNOLOGY,133.5,84.0,91.0,,126.5,,,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,INFORMATION TECHNOLOGY,179.0,163.5,160.5,156.5,124.5,,103.5,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,MECHANICAL ENGINEERING,142.5,123.5,106.0,118.0,107.0,,108.5,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,MECHATRONICS ENGINEERING,144.5,133.0,114.5,133.5,84.5,,101.0,2022.0
Hindusthan College of Engineering and Technology - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),168.0,161.75,159.0,152.0,133.5,,145.5,2022.0
Institute of Road and Transport Technology - Erode,AUTOMOBILE ENGINEERING,158.0,151.0,148.0,146.0,129.5,,119.5,2022.0
Institute of Road and Transport Technology - Erode,CIVIL ENGINEERING,166.5,158.0,159.5,157.5,151.5,138.5,156.5,2022.0
Institute of Road and Transport Technology - Erode,COMPUTER SCIENCE AND ENGINEERING,189.5,184.0,183.5,,172.5,154.5,,2022.0
Institute of Road and Transport Technology - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,184.5,181.5,179.5,181.0,172.0,,169.5,2022.0
Institute of Road and Transport Technology - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,180.0,173.5,172.0,178.0,153.5,,148.5,2022.0
Institute of Road and Transport Technology - Erode,INFORMATION TECHNOLOGY,188.5,181.5,182.5,178.5,177.0,,158.0,2022.0
Institute of Road and Transport Technology - Erode,MECHANICAL ENGINEERING,164.5,162.0,157.5,164.0,144.5,146.5,128.0,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,189.5,185.5,187.0,176.5,161.0,157.5,163.5,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,CIVIL ENGINEERING,166.0,153.5,151.5,148.5,131.0,,156.0,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,COMPUTER SCIENCE AND ENGINEERING,188.0,184.5,184.5,184.5,161.0,,173.0,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ELECTRONICS AND COMMUNICATION ENGINEERING,183.5,180.5,179.0,179.5,150.5,125.0,138.5,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ELECTRICAL AND ELECTRONICS ENGINEERING,180.0,171.0,170.0,163.5,138.0,150.5,88.5,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),181.0,173.0,174.0,167.0,127.0,,136.5,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,INFORMATION TECHNOLOGY,184.5,182.0,182.5,174.0,143.5,139.0,168.0,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,MECHANICAL ENGINEERING,169.0,158.0,142.5,144.0,128.0,108.5,108.0,2022.0
Karpagam College of Engineering (Autonomous) - Coimbatore,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),183.5,181.5,181.5,180.0,151.5,128.0,,2022.0
Kongu Engineering College (Autonomous) - Erode,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182.5,179.0,175.0,174.0,129.5,,118.5,2022.0
Kongu Engineering College (Autonomous) - Erode,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,179.5,177.0,172.0,,125.0,,101.5,2022.0
Kongu Engineering College (Autonomous) - Erode,AUTOMOBILE ENGINEERING,157.5,154.0,151.0,,,,,2022.0
Kongu Engineering College (Autonomous) - Erode,COMPUTER SCIENCE AND DESIGN,177.0,176.0,168.5,170.0,107.5,,115.5,2022.0
Kongu Engineering College (Autonomous) - Erode,CIVIL ENGINEERING,168.5,151.0,146.5,161.0,118.0,,,2022.0
Kongu Engineering College (Autonomous) - Erode,CHEMICAL ENGINEERING,168.0,153.5,146.5,155.0,101.5,,,2022.0
Kongu Engineering College (Autonomous) - Erode,COMPUTER SCIENCE AND ENGINEERING,186.0,181.5,177.0,171.5,136.5,,117.0,2022.0
Kongu Engineering College (Autonomous) - Erode,ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,179.5,174.0,172.5,129.5,134.5,120.0,2022.0
Kongu Engineering College (Autonomous) - Erode,ELECTRICAL AND ELECTRONICS ENGINEERING,176.0,173.0,166.5,160.0,107.5,,148.0,2022.0
